0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.783518558301997098e-02 9.980487871719862653e-03 3.829978814868202804e-03 -1.595220251889865187e-02 -6.061279512247589978e-03 -2.543354509649968336e-03 -1.188298306412131390e-02 -3.919208359472274410e-03 -1.286624305218235335e-03
2.339323631736078823e-02 8.536795597744154321e-03 3.455776754359855211e-03 -3.499527179656070075e-02 -1.288405182579784557e-02 -5.297636554435788611e-03 1.160203547919991252e-02 4.347256228053690379e-03 1.841859800075932533e-03
2.342368994603323887e-02 8.801366156603762647e-03 3.614713299612049013e-03 -5.201338994553831446e-02 -1.960590957355634600e-02 -7.497163618836566457e-03 2.858969999950507559e-02 1.080454341695258336e-02 3.882450319224517443e-03
2.044473372135750464e-02 8.069804676551939338e-03 3.535453293352475157e-03 -7.041118813375153718e-02 -2.691507504550827434e-02 -1.019220106013563054e-02 4.996645441239403601e-02 1.884527036895633501e-02 6.656747766783155384e-03
1.695816346121621979e-02 6.997408024593217320e-03 3.246078387292072875e-03 -8.867436871870874870e-02 -3.406108086862028733e-02 -1.290564883220213233e-02 7.171620525749251851e-02 2.706367284402707088e-02 9.659570444910059450e-03
1.322406033485397717e-02 6.014027778292074800e-03 2.982186449420018079e-03 -1.071481380833271685e-01 -4.119164946700948349e-02 -1.537687904048349631e-02 9.392407774847318092e-02 3.517762168871740869e-02 1.239469259106347997e-02
9.353506532458292014e-03 4.960226799388086846e-03 2.680159046576591209e-03 -1.262026985728728901e-01 -4.872764519033504632e-02 -1.813549936900926696e-02 1.168491920404145928e-01 4.376741839094696468e-02 1.545534032243267575e-02
5.382097192371778846e-03 3.846640079776382677e-03 2.461457154140589410e-03 -1.451403342070231306e-01 -5.640298292238791339e-02 -2.102564755978164612e-02 1.397582370146513708e-01 5.255634284261153505e-02 1.856419040564105671e-02
8.096582549417992176e-04 2.533379115675415960e-03 2.036590959960449254e-03 -1.644845852437507860e-01 -6.409762218345349538e-02 -2.389857688763186161e-02 1.636749269888090053e-01 6.156424306777807942e-02 2.186198592767141236e-02
-3.433820652844588039e-03 1.231953776747710463e-03 1.896228492569207447e-03 -1.834142020388753735e-01 -7.166254082843200035e-02 -2.713090577526600100e-02 1.868480226917199616e-01 7.043058705168429856e-02 2.523467728269679355e-02
-8.016395607379914537e-03 1.621316296981003408e-04 1.596054422558760080e-03 -2.028439044326356966e-01 -7.960364817805991311e-02 -2.989781100457852142e-02 2.108603000400156302e-01 7.944151654836180410e-02 2.830175658201975614e-02
-3.180115915029091411e-03 5.873193222214467824e-04 1.861147937764447754e-03 -1.836521135455768672e-01 -7.205288116233532492e-02 -2.684132448909319277e-02 1.868322294606059586e-01 7.146556184011387813e-02 2.498017655132874285e-02
1.850133282838820840e-03 1.872866970037041952e-03 2.329380155212372287e-03 -1.638950731579219278e-01 -6.385880544659509883e-02 -2.398732932063770210e-02 1.620449398750830883e-01 6.198593847655805428e-02 2.165794916542533241e-02
6.791251078008524004e-03 3.119695214384895707e-03 2.716305196448351097e-03 -1.444458114952643368e-01 -5.603100362933825102e-02 -2.108678543315060244e-02 1.376545604172557946e-01 5.291130841495336051e-02 1.837048023670225655e-02
1.202485594527994903e-02 4.482460666395127191e-03 2.915255798143334687e-03 -1.249176080119317050e-01 -4.813503682430564368e-02 -1.790606620966173068e-02 1.128927520666517664e-01 4.365257615791051649e-02 1.499081041151839599e-02
1.671834097995391483e-02 5.969612199123730534e-03 3.251061091759765986e-03 -1.054114794755302426e-01 -4.048287383147908258e-02 -1.494686870751138486e-02 8.869313849557632079e-02 3.451326163235535205e-02 1.169580761575161887e-02
2.079708038991157082e-02 6.868036758381398585e-03 3.731383140044878047e-03 -8.613370265584308072e-02 -3.327547875884798861e-02 -1.207230706935054874e-02 6.533662226593150990e-02 2.640744200046659523e-02 8.340923929305668963e-03
2.511098451554971689e-02 8.064626015387451816e-03 4.072116823105412578e-03 -6.644212118817449664e-02 -2.547060834960272052e-02 -9.335373375582397756e-03 4.133113667262477975e-02 1.740598233421527391e-02 5.263256552476983444e-03
2.970987151593362796e-02 9.179207226907237782e-03 4.179339601478204713e-03 -4.731018614234017150e-02 -1.776283137223799713e-02 -6.577572704145495663e-03 1.760031462640654354e-02 8.583624145330759347e-03 2.398233102667290950e-03
3.012530597667743143e-02 9.176817991071098760e-03 4.042732492735012784e-03 -2.800667971390188166e-02 -1.032975516075869925e-02 -3.863563712684481288e-03 -2.118626262775554978e-03 1.152937169687598754e-03 -1.791687800505314954e-04
2.527421381394864136e-02 7.433199501444201843e-03 3.274182125399724072e-03 -1.575839270769089501e-02 -5.801279469172490252e-03 -1.907938423225155958e-03 -9.515821106257741149e-03 -1.631920032271713325e-03 -1.366243702174566380e-03
5.106044753423093566e-04 -1.190562362732331628e-03 -2.045062355288487267e-04 -1.863820922987239996e-03 -6.619357047081089220e-04 2.017498294056615377e-06 1.353216447644929772e-03 1.852498067440440984e-03 2.024887372347925450e-04
